RecordNumber,EventRecordId,TimeCreated,EventId,Level,Provider,Channel,ProcessId,ThreadId,Computer,ChunkNumber,UserId,MapDescription,UserName,RemoteHost,PayloadData1,PayloadData2,PayloadData3,PayloadData4,PayloadData5,PayloadData6,ExecutableInfo,HiddenRecord,SourceFile,Keywords,ExtraDataOffset,Payload
11,7516,2022-06-20 17:12:13.6841985,13,Info,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,2800,6224,TEMPEST,0,S-1-5-18,RegistryEvent (Value Set),NT AUTHORITY\SYSTEM,,"ProcessID: 496, ProcessGUID: 4bbef3ae-aa67-62b0-e009-000000000700",RuleName: -,Image: C:\Windows\system32\LogonUI.exe,EventType: SetValue,TargetObject: HKU\.DEFAULT\Keyboard Layout\Preload\1,Details: 00000409,,False,C:\Users\byte store\Desktop\Incident Files Tempest\sysmon.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""RuleName"",""#text"":""-""},{""@Name"":""EventType"",""#text"":""SetValue""},{""@Name"":""UtcTime"",""#text"":""2022-06-20 17:12:13.659""},{""@Name"":""ProcessGuid"",""#text"":""4bbef3ae-aa67-62b0-e009-000000000700""},{""@Name"":""ProcessId"",""#text"":""496""},{""@Name"":""Image"",""#text"":""C:\\Windows\\system32\\LogonUI.exe""},{""@Name"":""TargetObject"",""#text"":""HKU\\.DEFAULT\\Keyboard Layout\\Preload\\1""},{""@Name"":""Details"",""#text"":""00000409""},{""@Name"":""User"",""#text"":""NT AUTHORITY\\SYSTEM""}]}}"
12,7517,2022-06-20 17:12:15.2418104,12,Info,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,2800,6224,TEMPEST,0,S-1-5-18,RegistryEvent (Object create and delete),NT AUTHORITY\SYSTEM,,"ProcessID: 496, ProcessGUID: 4bbef3ae-aa67-62b0-e009-000000000700",RuleName: -,Image: C:\Windows\system32\LogonUI.exe,EventType: DeleteValue,TargetObject: HKU\.DEFAULT\Keyboard Layout\Preload\1,,,False,C:\Users\byte store\Desktop\Incident Files Tempest\sysmon.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""RuleName"",""#text"":""-""},{""@Name"":""EventType"",""#text"":""DeleteValue""},{""@Name"":""UtcTime"",""#text"":""2022-06-20 17:12:15.237""},{""@Name"":""ProcessGuid"",""#text"":""4bbef3ae-aa67-62b0-e009-000000000700""},{""@Name"":""ProcessId"",""#text"":""496""},{""@Name"":""Image"",""#text"":""C:\\Windows\\system32\\LogonUI.exe""},{""@Name"":""TargetObject"",""#text"":""HKU\\.DEFAULT\\Keyboard Layout\\Preload\\1""},{""@Name"":""User"",""#text"":""NT AUTHORITY\\SYSTEM""}]}}"
13,7518,2022-06-20 17:12:15.2418598,13,Info,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,2800,6224,TEMPEST,0,S-1-5-18,RegistryEvent (Value Set),NT AUTHORITY\SYSTEM,,"ProcessID: 496, ProcessGUID: 4bbef3ae-aa67-62b0-e009-000000000700",RuleName: -,Image: C:\Windows\system32\LogonUI.exe,EventType: SetValue,TargetObject: HKU\.DEFAULT\Keyboard Layout\Preload\1,Details: 00000409,,False,C:\Users\byte store\Desktop\Incident Files Tempest\sysmon.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""RuleName"",""#text"":""-""},{""@Name"":""EventType"",""#text"":""SetValue""},{""@Name"":""UtcTime"",""#text"":""2022-06-20 17:12:15.237""},{""@Name"":""ProcessGuid"",""#text"":""4bbef3ae-aa67-62b0-e009-000000000700""},{""@Name"":""ProcessId"",""#text"":""496""},{""@Name"":""Image"",""#text"":""C:\\Windows\\system32\\LogonUI.exe""},{""@Name"":""TargetObject"",""#text"":""HKU\\.DEFAULT\\Keyboard Layout\\Preload\\1""},{""@Name"":""Details"",""#text"":""00000409""},{""@Name"":""User"",""#text"":""NT AUTHORITY\\SYSTEM""}]}}"
14,7519,2022-06-20 17:12:22.8411874,13,Info,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,2800,6224,TEMPEST,0,S-1-5-18,RegistryEvent (Value Set),NT AUTHORITY\SYSTEM,,"ProcessID: 496, ProcessGUID: 4bbef3ae-aa67-62b0-e009-000000000700",RuleName: -,Image: C:\Windows\system32\LogonUI.exe,EventType: SetValue,TargetObject: HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Authentication\LogonUI\LastLoggedOnUser,Details: .\benimaru,,False,C:\Users\byte store\Desktop\Incident Files Tempest\sysmon.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""RuleName"",""#text"":""-""},{""@Name"":""EventType"",""#text"":""SetValue""},{""@Name"":""UtcTime"",""#text"":""2022-06-20 17:12:22.831""},{""@Name"":""ProcessGuid"",""#text"":""4bbef3ae-aa67-62b0-e009-000000000700""},{""@Name"":""ProcessId"",""#text"":""496""},{""@Name"":""Image"",""#text"":""C:\\Windows\\system32\\LogonUI.exe""},{""@Name"":""TargetObject"",""#text"":""HKLM\\SOFTWARE\\Microsoft\\Windows\\CurrentVersion\\Authentication\\LogonUI\\LastLoggedOnUser""},{""@Name"":""Details"",""#text"":"".\\benimaru""},{""@Name"":""User"",""#text"":""NT AUTHORITY\\SYSTEM""}]}}"
15,7520,2022-06-20 17:12:23.1362794,13,Info,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,2800,6224,TEMPEST,0,S-1-5-18,RegistryEvent (Value Set),NT AUTHORITY\SYSTEM,,"ProcessID: 608, ProcessGUID: 4bbef3ae-8422-62b0-0b00-000000000700","RuleName: T1031,T1050",Image: C:\Windows\system32\services.exe,EventType: SetValue,TargetObject: HKLM\System\CurrentControlSet\Services\BcastDVRUserService_1a48020\Start,Details: DWORD (0x00000003),,False,C:\Users\byte store\Desktop\Incident Files Tempest\sysmon.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""RuleName"",""#text"":""T1031,T1050""},{""@Name"":""EventType"",""#text"":""SetValue""},{""@Name"":""UtcTime"",""#text"":""2022-06-20 17:12:23.128""},{""@Name"":""ProcessGuid"",""#text"":""4bbef3ae-8422-62b0-0b00-000000000700""},{""@Name"":""ProcessId"",""#text"":""608""},{""@Name"":""Image"",""#text"":""C:\\Windows\\system32\\services.exe""},{""@Name"":""TargetObject"",""#text"":""HKLM\\System\\CurrentControlSet\\Services\\BcastDVRUserService_1a48020\\Start""},{""@Name"":""Details"",""#text"":""DWORD (0x00000003)""},{""@Name"":""User"",""#text"":""NT AUTHORITY\\SYSTEM""}]}}"
16,7521,2022-06-20 17:12:23.1364198,13,Info,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,2800,6224,TEMPEST,0,S-1-5-18,RegistryEvent (Value Set),NT AUTHORITY\SYSTEM,,"ProcessID: 608, ProcessGUID: 4bbef3ae-8422-62b0-0b00-000000000700","RuleName: T1031,T1050",Image: C:\Windows\system32\services.exe,EventType: SetValue,TargetObject: HKLM\System\CurrentControlSet\Services\BcastDVRUserService_1a48020\ImagePath,Details: C:\Windows\system32\svchost.exe -k BcastDVRUserService,,False,C:\Users\byte store\Desktop\Incident Files Tempest\sysmon.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""RuleName"",""#text"":""T1031,T1050""},{""@Name"":""EventType"",""#text"":""SetValue""},{""@Name"":""UtcTime"",""#text"":""2022-06-20 17:12:23.128""},{""@Name"":""ProcessGuid"",""#text"":""4bbef3ae-8422-62b0-0b00-000000000700""},{""@Name"":""ProcessId"",""#text"":""608""},{""@Name"":""Image"",""#text"":""C:\\Windows\\system32\\services.exe""},{""@Name"":""TargetObject"",""#text"":""HKLM\\System\\CurrentControlSet\\Services\\BcastDVRUserService_1a48020\\ImagePath""},{""@Name"":""Details"",""#text"":""C:\\Windows\\system32\\svchost.exe -k BcastDVRUserService""},{""@Name"":""User"",""#text"":""NT AUTHORITY\\SYSTEM""}]}}"
17,7522,2022-06-20 17:12:23.1370324,13,Info,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,2800,6224,TEMPEST,0,S-1-5-18,RegistryEvent (Value Set),NT AUTHORITY\SYSTEM,,"ProcessID: 608, ProcessGUID: 4bbef3ae-8422-62b0-0b00-000000000700","RuleName: T1031,T1050",Image: C:\Windows\system32\services.exe,EventType: SetValue,TargetObject: HKLM\System\CurrentControlSet\Services\BluetoothUserService_1a48020\Start,Details: DWORD (0x00000003),,False,C:\Users\byte store\Desktop\Incident Files Tempest\sysmon.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""RuleName"",""#text"":""T1031,T1050""},{""@Name"":""EventType"",""#text"":""SetValue""},{""@Name"":""UtcTime"",""#text"":""2022-06-20 17:12:23.128""},{""@Name"":""ProcessGuid"",""#text"":""4bbef3ae-8422-62b0-0b00-000000000700""},{""@Name"":""ProcessId"",""#text"":""608""},{""@Name"":""Image"",""#text"":""C:\\Windows\\system32\\services.exe""},{""@Name"":""TargetObject"",""#text"":""HKLM\\System\\CurrentControlSet\\Services\\BluetoothUserService_1a48020\\Start""},{""@Name"":""Details"",""#text"":""DWORD (0x00000003)""},{""@Name"":""User"",""#text"":""NT AUTHORITY\\SYSTEM""}]}}"
18,7523,2022-06-20 17:12:23.1371897,13,Info,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,2800,6224,TEMPEST,0,S-1-5-18,RegistryEvent (Value Set),NT AUTHORITY\SYSTEM,,"ProcessID: 608, ProcessGUID: 4bbef3ae-8422-62b0-0b00-000000000700","RuleName: T1031,T1050",Image: C:\Windows\system32\services.exe,EventType: SetValue,TargetObject: HKLM\System\CurrentControlSet\Services\BluetoothUserService_1a48020\ImagePath,Details: C:\Windows\system32\svchost.exe -k BthAppGroup -p,,False,C:\Users\byte store\Desktop\Incident Files Tempest\sysmon.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""RuleName"",""#text"":""T1031,T1050""},{""@Name"":""EventType"",""#text"":""SetValue""},{""@Name"":""UtcTime"",""#text"":""2022-06-20 17:12:23.128""},{""@Name"":""ProcessGuid"",""#text"":""4bbef3ae-8422-62b0-0b00-000000000700""},{""@Name"":""ProcessId"",""#text"":""608""},{""@Name"":""Image"",""#text"":""C:\\Windows\\system32\\services.exe""},{""@Name"":""TargetObject"",""#text"":""HKLM\\System\\CurrentControlSet\\Services\\BluetoothUserService_1a48020\\ImagePath""},{""@Name"":""Details"",""#text"":""C:\\Windows\\system32\\svchost.exe -k BthAppGroup -p""},{""@Name"":""User"",""#text"":""NT AUTHORITY\\SYSTEM""}]}}"
19,7524,2022-06-20 17:12:23.1403635,13,Info,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,2800,6224,TEMPEST,0,S-1-5-18,RegistryEvent (Value Set),NT AUTHORITY\SYSTEM,,"ProcessID: 608, ProcessGUID: 4bbef3ae-8422-62b0-0b00-000000000700","RuleName: T1031,T1050",Image: C:\Windows\system32\services.exe,EventType: SetValue,TargetObject: HKLM\System\CurrentControlSet\Services\CaptureService_1a48020\Start,Details: DWORD (0x00000003),,False,C:\Users\byte store\Desktop\Incident Files Tempest\sysmon.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""RuleName"",""#text"":""T1031,T1050""},{""@Name"":""EventType"",""#text"":""SetValue""},{""@Name"":""UtcTime"",""#text"":""2022-06-20 17:12:23.128""},{""@Name"":""ProcessGuid"",""#text"":""4bbef3ae-8422-62b0-0b00-000000000700""},{""@Name"":""ProcessId"",""#text"":""608""},{""@Name"":""Image"",""#text"":""C:\\Windows\\system32\\services.exe""},{""@Name"":""TargetObject"",""#text"":""HKLM\\System\\CurrentControlSet\\Services\\CaptureService_1a48020\\Start""},{""@Name"":""Details"",""#text"":""DWORD (0x00000003)""},{""@Name"":""User"",""#text"":""NT AUTHORITY\\SYSTEM""}]}}"
20,7525,2022-06-20 17:12:23.1406441,13,Info,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,2800,6224,TEMPEST,0,S-1-5-18,RegistryEvent (Value Set),NT AUTHORITY\SYSTEM,,"ProcessID: 608, ProcessGUID: 4bbef3ae-8422-62b0-0b00-000000000700","RuleName: T1031,T1050",Image: C:\Windows\system32\services.exe,EventType: SetValue,TargetObject: HKLM\System\CurrentControlSet\Services\CaptureService_1a48020\ImagePath,Details: C:\Windows\system32\svchost.exe -k LocalService -p,,False,C:\Users\byte store\Desktop\Incident Files Tempest\sysmon.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""RuleName"",""#text"":""T1031,T1050""},{""@Name"":""EventType"",""#text"":""SetValue""},{""@Name"":""UtcTime"",""#text"":""2022-06-20 17:12:23.128""},{""@Name"":""ProcessGuid"",""#text"":""4bbef3ae-8422-62b0-0b00-000000000700""},{""@Name"":""ProcessId"",""#text"":""608""},{""@Name"":""Image"",""#text"":""C:\\Windows\\system32\\services.exe""},{""@Name"":""TargetObject"",""#text"":""HKLM\\System\\CurrentControlSet\\Services\\CaptureService_1a48020\\ImagePath""},{""@Name"":""Details"",""#text"":""C:\\Windows\\system32\\svchost.exe -k LocalService -p""},{""@Name"":""User"",""#text"":""NT AUTHORITY\\SYSTEM""}]}}"
21,7526,2022-06-20 17:12:23.1411824,13,Info,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,2800,6224,TEMPEST,0,S-1-5-18,RegistryEvent (Value Set),NT AUTHORITY\SYSTEM,,"ProcessID: 608, ProcessGUID: 4bbef3ae-8422-62b0-0b00-000000000700","RuleName: T1031,T1050",Image: C:\Windows\system32\services.exe,EventType: SetValue,TargetObject: HKLM\System\CurrentControlSet\Services\cbdhsvc_1a48020\Start,Details: DWORD (0x00000003),,False,C:\Users\byte store\Desktop\Incident Files Tempest\sysmon.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""RuleName"",""#text"":""T1031,T1050""},{""@Name"":""EventType"",""#text"":""SetValue""},{""@Name"":""UtcTime"",""#text"":""2022-06-20 17:12:23.128""},{""@Name"":""ProcessGuid"",""#text"":""4bbef3ae-8422-62b0-0b00-000000000700""},{""@Name"":""ProcessId"",""#text"":""608""},{""@Name"":""Image"",""#text"":""C:\\Windows\\system32\\services.exe""},{""@Name"":""TargetObject"",""#text"":""HKLM\\System\\CurrentControlSet\\Services\\cbdhsvc_1a48020\\Start""},{""@Name"":""Details"",""#text"":""DWORD (0x00000003)""},{""@Name"":""User"",""#text"":""NT AUTHORITY\\SYSTEM""}]}}"
22,7527,2022-06-20 17:12:23.1413051,13,Info,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,2800,6224,TEMPEST,0,S-1-5-18,RegistryEvent (Value Set),NT AUTHORITY\SYSTEM,,"ProcessID: 608, ProcessGUID: 4bbef3ae-8422-62b0-0b00-000000000700","RuleName: T1031,T1050",Image: C:\Windows\system32\services.exe,EventType: SetValue,TargetObject: HKLM\System\CurrentControlSet\Services\cbdhsvc_1a48020\ImagePath,Details: C:\Windows\system32\svchost.exe -k ClipboardSvcGroup -p,,False,C:\Users\byte store\Desktop\Incident Files Tempest\sysmon.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""RuleName"",""#text"":""T1031,T1050""},{""@Name"":""EventType"",""#text"":""SetValue""},{""@Name"":""UtcTime"",""#text"":""2022-06-20 17:12:23.128""},{""@Name"":""ProcessGuid"",""#text"":""4bbef3ae-8422-62b0-0b00-000000000700""},{""@Name"":""ProcessId"",""#text"":""608""},{""@Name"":""Image"",""#text"":""C:\\Windows\\system32\\services.exe""},{""@Name"":""TargetObject"",""#text"":""HKLM\\System\\CurrentControlSet\\Services\\cbdhsvc_1a48020\\ImagePath""},{""@Name"":""Details"",""#text"":""C:\\Windows\\system32\\svchost.exe -k ClipboardSvcGroup -p""},{""@Name"":""User"",""#text"":""NT AUTHORITY\\SYSTEM""}]}}"
23,7528,2022-06-20 17:12:23.1428510,13,Info,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,2800,6224,TEMPEST,0,S-1-5-18,RegistryEvent (Value Set),NT AUTHORITY\SYSTEM,,"ProcessID: 608, ProcessGUID: 4bbef3ae-8422-62b0-0b00-000000000700","RuleName: T1031,T1050",Image: C:\Windows\system32\services.exe,EventType: SetValue,TargetObject: HKLM\System\CurrentControlSet\Services\CDPUserSvc_1a48020\Start,Details: DWORD (0x00000002),,False,C:\Users\byte store\Desktop\Incident Files Tempest\sysmon.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""RuleName"",""#text"":""T1031,T1050""},{""@Name"":""EventType"",""#text"":""SetValue""},{""@Name"":""UtcTime"",""#text"":""2022-06-20 17:12:23.128""},{""@Name"":""ProcessGuid"",""#text"":""4bbef3ae-8422-62b0-0b00-000000000700""},{""@Name"":""ProcessId"",""#text"":""608""},{""@Name"":""Image"",""#text"":""C:\\Windows\\system32\\services.exe""},{""@Name"":""TargetObject"",""#text"":""HKLM\\System\\CurrentControlSet\\Services\\CDPUserSvc_1a48020\\Start""},{""@Name"":""Details"",""#text"":""DWORD (0x00000002)""},{""@Name"":""User"",""#text"":""NT AUTHORITY\\SYSTEM""}]}}"
24,7529,2022-06-20 17:12:23.1429887,13,Info,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,2800,6224,TEMPEST,0,S-1-5-18,RegistryEvent (Value Set),NT AUTHORITY\SYSTEM,,"ProcessID: 608, ProcessGUID: 4bbef3ae-8422-62b0-0b00-000000000700","RuleName: T1031,T1050",Image: C:\Windows\system32\services.exe,EventType: SetValue,TargetObject: HKLM\System\CurrentControlSet\Services\CDPUserSvc_1a48020\ImagePath,Details: C:\Windows\system32\svchost.exe -k UnistackSvcGroup,,False,C:\Users\byte store\Desktop\Incident Files Tempest\sysmon.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""RuleName"",""#text"":""T1031,T1050""},{""@Name"":""EventType"",""#text"":""SetValue""},{""@Name"":""UtcTime"",""#text"":""2022-06-20 17:12:23.128""},{""@Name"":""ProcessGuid"",""#text"":""4bbef3ae-8422-62b0-0b00-000000000700""},{""@Name"":""ProcessId"",""#text"":""608""},{""@Name"":""Image"",""#text"":""C:\\Windows\\system32\\services.exe""},{""@Name"":""TargetObject"",""#text"":""HKLM\\System\\CurrentControlSet\\Services\\CDPUserSvc_1a48020\\ImagePath""},{""@Name"":""Details"",""#text"":""C:\\Windows\\system32\\svchost.exe -k UnistackSvcGroup""},{""@Name"":""User"",""#text"":""NT AUTHORITY\\SYSTEM""}]}}"
25,7530,2022-06-20 17:12:23.1433227,13,Info,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,2800,6224,TEMPEST,0,S-1-5-18,RegistryEvent (Value Set),NT AUTHORITY\SYSTEM,,"ProcessID: 608, ProcessGUID: 4bbef3ae-8422-62b0-0b00-000000000700","RuleName: T1031,T1050",Image: C:\Windows\system32\services.exe,EventType: SetValue,TargetObject: HKLM\System\CurrentControlSet\Services\ConsentUxUserSvc_1a48020\Start,Details: DWORD (0x00000003),,False,C:\Users\byte store\Desktop\Incident Files Tempest\sysmon.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""RuleName"",""#text"":""T1031,T1050""},{""@Name"":""EventType"",""#text"":""SetValue""},{""@Name"":""UtcTime"",""#text"":""2022-06-20 17:12:23.128""},{""@Name"":""ProcessGuid"",""#text"":""4bbef3ae-8422-62b0-0b00-000000000700""},{""@Name"":""ProcessId"",""#text"":""608""},{""@Name"":""Image"",""#text"":""C:\\Windows\\system32\\services.exe""},{""@Name"":""TargetObject"",""#text"":""HKLM\\System\\CurrentControlSet\\Services\\ConsentUxUserSvc_1a48020\\Start""},{""@Name"":""Details"",""#text"":""DWORD (0x00000003)""},{""@Name"":""User"",""#text"":""NT AUTHORITY\\SYSTEM""}]}}"
26,7531,2022-06-20 17:12:23.1439114,13,Info,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,2800,6224,TEMPEST,0,S-1-5-18,RegistryEvent (Value Set),NT AUTHORITY\SYSTEM,,"ProcessID: 608, ProcessGUID: 4bbef3ae-8422-62b0-0b00-000000000700","RuleName: T1031,T1050",Image: C:\Windows\system32\services.exe,EventType: SetValue,TargetObject: HKLM\System\CurrentControlSet\Services\ConsentUxUserSvc_1a48020\ImagePath,Details: C:\Windows\system32\svchost.exe -k DevicesFlow,,False,C:\Users\byte store\Desktop\Incident Files Tempest\sysmon.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""RuleName"",""#text"":""T1031,T1050""},{""@Name"":""EventType"",""#text"":""SetValue""},{""@Name"":""UtcTime"",""#text"":""2022-06-20 17:12:23.128""},{""@Name"":""ProcessGuid"",""#text"":""4bbef3ae-8422-62b0-0b00-000000000700""},{""@Name"":""ProcessId"",""#text"":""608""},{""@Name"":""Image"",""#text"":""C:\\Windows\\system32\\services.exe""},{""@Name"":""TargetObject"",""#text"":""HKLM\\System\\CurrentControlSet\\Services\\ConsentUxUserSvc_1a48020\\ImagePath""},{""@Name"":""Details"",""#text"":""C:\\Windows\\system32\\svchost.exe -k DevicesFlow""},{""@Name"":""User"",""#text"":""NT AUTHORITY\\SYSTEM""}]}}"
27,7532,2022-06-20 17:12:23.1452962,13,Info,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,2800,6224,TEMPEST,0,S-1-5-18,RegistryEvent (Value Set),NT AUTHORITY\SYSTEM,,"ProcessID: 608, ProcessGUID: 4bbef3ae-8422-62b0-0b00-000000000700","RuleName: T1031,T1050",Image: C:\Windows\system32\services.exe,EventType: SetValue,TargetObject: HKLM\System\CurrentControlSet\Services\DevicePickerUserSvc_1a48020\Start,Details: DWORD (0x00000003),,False,C:\Users\byte store\Desktop\Incident Files Tempest\sysmon.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""RuleName"",""#text"":""T1031,T1050""},{""@Name"":""EventType"",""#text"":""SetValue""},{""@Name"":""UtcTime"",""#text"":""2022-06-20 17:12:23.144""},{""@Name"":""ProcessGuid"",""#text"":""4bbef3ae-8422-62b0-0b00-000000000700""},{""@Name"":""ProcessId"",""#text"":""608""},{""@Name"":""Image"",""#text"":""C:\\Windows\\system32\\services.exe""},{""@Name"":""TargetObject"",""#text"":""HKLM\\System\\CurrentControlSet\\Services\\DevicePickerUserSvc_1a48020\\Start""},{""@Name"":""Details"",""#text"":""DWORD (0x00000003)""},{""@Name"":""User"",""#text"":""NT AUTHORITY\\SYSTEM""}]}}"
28,7533,2022-06-20 17:12:23.1454207,13,Info,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,2800,6224,TEMPEST,0,S-1-5-18,RegistryEvent (Value Set),NT AUTHORITY\SYSTEM,,"ProcessID: 608, ProcessGUID: 4bbef3ae-8422-62b0-0b00-000000000700","RuleName: T1031,T1050",Image: C:\Windows\system32\services.exe,EventType: SetValue,TargetObject: HKLM\System\CurrentControlSet\Services\DevicePickerUserSvc_1a48020\ImagePath,Details: C:\Windows\system32\svchost.exe -k DevicesFlow,,False,C:\Users\byte store\Desktop\Incident Files Tempest\sysmon.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""RuleName"",""#text"":""T1031,T1050""},{""@Name"":""EventType"",""#text"":""SetValue""},{""@Name"":""UtcTime"",""#text"":""2022-06-20 17:12:23.144""},{""@Name"":""ProcessGuid"",""#text"":""4bbef3ae-8422-62b0-0b00-000000000700""},{""@Name"":""ProcessId"",""#text"":""608""},{""@Name"":""Image"",""#text"":""C:\\Windows\\system32\\services.exe""},{""@Name"":""TargetObject"",""#text"":""HKLM\\System\\CurrentControlSet\\Services\\DevicePickerUserSvc_1a48020\\ImagePath""},{""@Name"":""Details"",""#text"":""C:\\Windows\\system32\\svchost.exe -k DevicesFlow""},{""@Name"":""User"",""#text"":""NT AUTHORITY\\SYSTEM""}]}}"
29,7534,2022-06-20 17:12:23.1467372,13,Info,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,2800,6224,TEMPEST,0,S-1-5-18,RegistryEvent (Value Set),NT AUTHORITY\SYSTEM,,"ProcessID: 608, ProcessGUID: 4bbef3ae-8422-62b0-0b00-000000000700","RuleName: T1031,T1050",Image: C:\Windows\system32\services.exe,EventType: SetValue,TargetObject: HKLM\System\CurrentControlSet\Services\DevicesFlowUserSvc_1a48020\Start,Details: DWORD (0x00000003),,False,C:\Users\byte store\Desktop\Incident Files Tempest\sysmon.evtx,Classic,0,"{""EventData"":{""Data"":[{""@Name"":""RuleName"",""#text"":""T1031,T1050""},{""@Name"":""EventType"",""#text"":""SetValue""},{""@Name"":""UtcTime"",""#text"":""2022-06-20 17:12:23.144""},{""@Name"":""ProcessGuid"",""#text"":""4bbef3ae-8422-62b0-0b00-000000000700""},{""@Name"":""ProcessId"",""#text"":""608""},{""@Name"":""Image"",""#text"":""C:\\Windows\\system32\\services.exe""},{""@Name"":""TargetObject"",""#text"":""HKLM\\System\\CurrentControlSet\\Services\\DevicesFlowUserSvc_1a48020\\Start""},{""@Name"":""Details"",""#text"":""DWORD (0x00000003)""},{""@Name"":""User"",""#text"":""NT AUTHORITY\\SYSTEM""}]}}"
